time,load_user1,load_user2,load_user3,load_user4,load_user5,load_user6,load_user7,load_user8,load_user9,load_user10,pv,wind
384,32.33275443,12.5504305,26.89376507,3.319488265,25.78705762,20.40839361,15.25957044,18.18644457,14.45227078,18.91095161,0,0.195371444
385,24.39961613,10.73363292,17.20962013,3.815263665,23.48646743,17.74013866,11.32685852,13.77313411,14.79608415,18.15874549,0,0.189206772
386,25.65145819,11.46902428,13.36547219,3.221455336,17.87540121,17.41104197,13.37059622,13.79094132,12.6433179,19.12624729,0,0.264443455
387,26.46052864,9.919965788,12.20951316,3.401497836,17.46436821,18.52558468,14.07510781,13.84913256,15.1003863,15.16662014,0,0.294102123
388,23.5182161,10.32530991,13.37894202,4.386872865,21.15613858,17.02021549,13.06396064,12.73402749,12.84855253,17.63337385,0,0.166454345
389,20.70139178,8.602901857,10.51312691,3.785881425,23.08780661,17.78406234,10.54279352,10.32789454,13.35576416,11.4577212,0,0.239171839
390,19.16869138,8.14958256,10.77648655,3.76525025,23.44857224,16.5236295,12.98660595,12.0841652,11.32698926,13.92721235,0,0.261592606
391,20.46027457,7.776676679,13.85440929,3.582079183,24.4659289,18.3665219,13.41887789,12.352168,13.06793136,12.76294545,0,0.209657964
392,22.06413496,8.723823449,11.21847907,3.625679354,27.92466454,16.35443147,11.50124689,12.07996992,15.07364495,11.3455336,0,0.208162084
393,19.54207773,8.9608936,10.37348271,4.256220114,18.33980618,14.35136168,11.5636984,11.65052807,10.93645752,11.03418761,0,0.189689758
394,18.33756824,7.991160634,12.83471555,4.313984965,24.56538664,18.1831159,11.60122189,9.654804345,13.14560312,12.96128546,0,0.261313056
395,21.44556675,7.542506599,10.17445612,3.988475874,21.50433073,14.15899549,13.33375901,10.19087675,14.83521533,13.23966484,0,0.186664408
396,25.43940194,7.221395886,10.72775609,4.272025644,18.10603173,15.19094984,11.98810114,10.44305845,13.32625357,12.94208859,0,0.225247061
397,17.71115015,6.964693745,11.60345669,4.498261697,24.68492495,15.38068575,10.40516385,12.28747464,13.25670656,11.22941741,0,0.215889836
398,17.58076302,7.753464682,10.91382096,4.096406458,22.23588083,14.65362044,10.65816987,10.5430973,9.465592245,13.21044476,0,0.173226449
399,18.7679106,7.717474505,11.11797671,3.313520172,20.49217464,14.95711599,10.86539716,10.99062437,12.59780005,10.71179904,0,0.199535162
400,18.34097844,7.784081678,9.26538347,3.591001563,20.61918192,14.75967198,12.43277544,10.86255054,11.50816399,11.7849048,0,0.149283254
401,16.5273739,7.367440234,9.164583321,3.986333572,20.42547383,11.29918859,11.72445186,8.923971817,12.81751218,13.42282217,0,0.239950904
402,19.88316654,7.184996228,9.833491074,3.780156876,22.73987157,13.95636048,11.46929779,8.967546201,11.40620382,11.36694169,0,0.170859061
403,21.41425764,7.911099344,9.600992547,3.540823253,22.64818623,14.48619573,10.71299197,9.104105447,11.12728046,14.36331605,0,0.186408483
404,17.05777101,7.304349503,10.34950186,3.844146455,21.45651749,13.62160731,11.4529479,10.1490792,10.85513202,12.53699706,0,0.177796345
405,17.23173752,7.783619168,10.26358235,3.067771574,18.69018477,14.53898662,8.625503507,8.770681213,9.718693616,12.65239882,0.001477652,0.261359698
406,20.74818096,7.421425183,10.02716497,3.70140045,20.94331007,11.6451113,9.695661994,9.943146228,9.478217004,11.47447931,0.000810662,0.132299067
407,17.90951022,7.614686928,9.326412678,3.948395117,22.16830652,13.2464246,10.95856337,10.08042177,11.10643987,14.76965512,0.00152188,0.219203493
408,19.58250186,7.476492689,8.666816468,3.800457915,19.05433114,12.94148124,10.69627605,9.341634824,13.96683668,12.17120199,0.001406035,0.194062048
409,16.56968479,8.905813104,9.801964623,4.134286215,14.9464554,9.878238254,10.59285342,6.8013252,12.11568228,12.14290997,0.031176638,0.149986624
410,18.63162196,9.505920855,8.033277579,4.150611842,17.11058746,9.790009926,9.43643823,6.231755404,11.2494948,12.70523919,0.042253948,0.109310123
411,17.41307251,9.095619711,10.52248385,5.436371512,15.82615665,9.471079653,11.53745624,6.752530558,11.25199068,14.20825099,0.040496742,0.115107153
412,13.21781195,10.1896015,9.990312419,4.992572285,17.38312015,9.322153276,8.152128913,5.30152848,11.61473884,15.18643394,0.046354615,0.109093652
413,19.04464619,12.86685552,12.75236773,10.47143126,16.82532408,8.578038252,10.01004851,9.806917215,13.03334048,12.43680649,0.151205134,0.155032231
414,17.46440779,12.87442316,11.7859769,9.719219765,15.77794104,9.728102964,10.0212426,10.33929292,10.07577875,16.23174794,0.12691482,0.208760228
415,16.75178462,10.89386711,9.409888675,9.703649021,13.92600177,9.958508036,9.628473977,8.252980059,12.24383659,17.97087336,0.170457825,0.132789161
416,20.51955285,14.50118203,10.15211548,9.448451151,14.91539542,10.29885625,10.01447352,9.326561634,14.34423443,16.68998197,0.157424021,0.161298969
417,19.50229548,14.63477388,12.8859959,15.80556521,19.23032232,10.533781,11.85539676,13.07450185,19.16252842,31.11249226,0.37383553,0.135179465
418,17.48601611,13.78247261,12.20898565,15.98565809,16.0151744,12.1566943,9.799830006,12.50153063,16.70112791,28.29607753,0.368412228,0.16088276
419,19.47491975,15.43900702,10.3643682,12.53877183,17.15386199,12.16856207,8.784004943,13.81890793,19.62585526,23.21586844,0.295116035,0.162092478
420,18.47641029,12.80675145,11.31957497,16.82182598,18.46699323,11.79984056,10.95733667,12.04333741,22.51927492,25.55307118,0.33009515,0.17711472
421,15.59325968,10.35494978,15.78463512,22.55656148,16.64921918,9.296512389,10.96598979,14.34272404,21.01477003,28.50387767,0.558244644,0.141574528
422,18.96612834,11.7084295,22.91746095,23.1839111,15.10063383,10.48474757,12.4129349,11.00657209,24.71614088,28.61199014,0.542390653,0.210321811
423,22.15630128,12.00315106,19.15370448,25.71138161,18.26395453,8.824758519,12.10305591,15.49654198,25.00258109,29.94232803,0.494841862,0.250474713
424,24.00054604,11.54175008,22.5788004,22.64942586,16.54501214,10.59854238,12.99896074,16.47368033,25.43425938,22.86590043,0.498410212,0.225556125
425,23.55817815,10.03533018,19.97489275,23.31734615,17.99795719,9.655292285,14.35201173,10.40015269,27.23934371,25.96888448,0.511023642,0.19878408
426,21.86193404,9.838517872,15.85627075,29.79009219,20.70861529,9.213556098,15.65434829,15.28860599,20.96470597,21.89624786,0.643040406,0.196690187
427,18.04719509,9.697224844,19.80219948,27.95208584,23.65901099,8.867909184,15.07615712,11.43070951,20.7991348,31.96226526,0.53490388,0.196813983
428,22.77446485,9.469368756,17.38285557,27.49208589,21.31046919,9.015519703,12.73217198,12.64522221,24.27014141,28.5044953,0.780186678,0.219354389
429,22.87307596,8.061358838,18.16567664,26.14478003,21.40971723,8.37022607,17.04555057,10.15442144,24.77473128,25.10677135,0.771606899,0.178571199
430,25.17185496,7.421454351,15.53887542,25.56928782,20.97931922,8.786079176,13.95578966,10.93035839,25.84437571,29.47594552,0.683470782,0.161131774
431,25.85209133,8.974930568,19.08601732,28.35180839,24.07592291,8.903180666,16.44106146,9.160572373,26.93339063,24.31946221,0.765668507,0.182469412
432,23.28650372,8.59993101,20.64740249,20.57318293,21.98989309,9.52985462,15.64070577,11.37911544,24.67516492,26.81250153,0.875224606,0.15971496
433,29.51273553,10.00587569,14.90876813,20.98116679,27.04695386,12.13887956,16.57759555,12.47280876,24.21200741,22.78434748,0.473193078,0.222949871
434,25.51717011,8.39028421,15.14543907,16.78926362,23.813686,9.552505867,16.55647378,9.950902906,21.69317948,21.35904836,0.742720393,0.175081388
435,28.21178978,9.051345868,16.78315441,21.07394963,25.20399214,11.66329012,15.33121934,11.96527386,23.65337976,24.30346998,0.800541053,0.213177044
436,27.11521675,8.304532473,17.39090051,21.79698639,27.4368799,9.952903699,16.09522949,11.69710615,21.03341335,18.34790645,0.601458549,0.184534958
437,19.82145236,7.567920055,19.95243279,14.23229964,18.80178441,10.0397438,15.55611219,8.918827175,18.98750144,21.45781532,0.694348819,0.272195565
438,23.15332979,10.14236107,19.88495096,16.90192746,18.91356129,10.16273502,16.77094651,7.012669972,23.17753047,19.97913468,0.73190407,0.229233234
439,22.76324891,8.230643878,18.35226183,15.57087925,19.22825516,10.58364957,19.64737009,9.809880282,23.34276414,18.30486603,0.780681466,0.256249455
440,26.84498587,9.968701357,17.97570502,13.62493013,18.0477791,9.886974075,14.00535874,10.27014353,27.51100805,18.8010305,0.733575502,0.301293988
441,19.19224663,7.968414501,21.87608419,21.07604895,16.80056561,9.554486789,16.68845224,10.96575325,22.33063159,20.49840939,0.62798483,0.158671484
442,26.96391844,6.883336912,17.70285693,18.64001314,19.52324469,10.10630246,16.17840292,9.758697262,17.70601891,22.92584137,0.787845642,0.268472574
443,23.50865237,8.450888848,20.09956578,18.20095074,18.98707561,9.684376562,14.42089576,10.24857497,23.01489406,20.03063534,0.754848629,0.1800617
444,25.24880223,10.6490337,20.21106557,21.92583901,15.91639743,9.837023519,11.78228453,8.674472546,20.70017056,16.34791537,0.619100028,0.194063305
445,26.32055055,8.519296281,19.7776438,23.03798274,18.28349138,8.441906049,13.14101162,8.431555164,17.29494609,19.78941796,0.53736496,0.306677509
446,28.88078357,9.962062811,25.37134218,26.96863963,18.43728815,9.46905922,11.49235758,8.004659236,18.85544001,17.50281346,0.435230282,0.30560195
447,27.74937183,9.392698693,20.58696377,25.9802488,15.68985951,9.247349485,12.886613,10.09463635,19.04813994,19.79337289,0.346617845,0.309952698
448,28.04360055,9.369474308,23.0199295,20.14681203,19.71567114,8.108890737,10.79321033,7.644163126,19.09939554,18.50697518,0.527171155,0.207598151
449,27.21587519,9.646510954,15.87115883,27.47883532,21.58700361,10.51233493,10.58204564,9.942202043,15.41112116,19.77349076,0.396473712,0.356849316
450,22.60000056,7.951866756,17.13209809,21.06560541,20.60438616,8.211156258,10.66110275,9.415560879,12.86282678,23.87698147,0.382068281,0.316510596
451,24.02735197,7.895601107,15.08051088,25.18022163,21.77773458,9.044771828,10.93719835,8.626489015,14.86917002,18.23848148,0.366100369,0.18971456
452,21.95219013,8.963271388,16.88464251,27.47512222,17.42476912,10.66424439,12.08736175,7.998334933,13.72633984,19.60406195,0.416528346,0.263944339
453,23.29119926,8.194232134,17.38957735,21.86324527,19.31771451,10.11744302,14.83324927,7.929513742,14.74677458,18.55090153,0.299452675,0.26796134
454,20.43343539,8.123046868,18.29666794,23.63672226,19.89527236,9.450850479,16.06843767,7.112237454,14.23886082,21.88252562,0.175772818,0.355903967
455,20.26151506,8.843659105,15.70701411,23.74583632,23.87239521,10.65391339,12.85713547,8.52446995,13.26537627,21.58234506,0.168665114,0.337574708
456,25.65068042,8.562134867,18.16119682,20.71600721,18.18518839,11.19386706,15.26367085,6.465386604,14.03120615,21.40101488,0.238738438,0.222180053
457,23.867455,9.896804268,14.64546985,21.37018636,22.79964983,10.57512639,15.57776492,11.73022249,15.6170585,16.67815145,0.050274057,0.252724576
458,24.95196893,8.59904076,22.46575413,19.20407645,20.05008214,12.44178992,12.34218895,8.267316852,13.94469052,16.94844906,0.034766616,0.404592133
459,20.12808859,9.029226485,17.46280306,22.93386102,23.40120216,11.85182476,14.7373637,9.316454697,15.17748333,18.02511303,0.031812062,0.259934151
460,24.03034906,9.49443363,16.28753947,20.23042269,21.35596608,12.3828675,14.05442897,10.25755002,15.14047788,18.17016971,0.058281504,0.398101017
461,22.0925843,13.48255655,22.12766958,10.20825269,21.26553078,13.61836236,14.02389914,13.25036263,18.68549659,20.22511027,0.004157279,0.219171972
462,22.24728455,11.10435365,20.78901194,10.36326149,22.96570762,12.63740744,15.97176581,15.05704922,17.95599732,22.46174758,0.002554895,0.326940044
463,24.78016854,14.83679429,20.56267775,10.39089805,18.8027947,10.74533038,16.08990583,16.20778205,19.16289143,19.39835424,0.003334211,0.283918791
464,21.97081977,13.1114542,18.50395462,10.21910223,23.58231125,13.32321031,17.23461089,15.44917221,20.70851915,16.52544932,0.003124063,0.34121833
465,25.48040595,17.12021888,18.37381478,3.596768279,23.61875511,14.36819646,17.23537911,22.33654467,22.39595996,19.45923238,0,0.416048601
466,24.39507573,14.98501898,18.76302789,3.934794338,25.66045036,12.50658459,15.54704435,20.44966753,20.47073824,24.07294436,0,0.26730337
467,26.63850985,14.88530692,19.88360386,4.155692958,24.37264289,14.23037663,17.50992687,22.88138855,23.54610468,24.86652976,0,0.213196069
468,30.96273817,16.16046602,21.08632127,4.258934246,24.4418568,13.39638754,17.2238339,22.3028618,20.17716486,23.3756874,0,0.260086553
469,29.61230076,19.85533962,24.77436034,4.522585088,26.38133183,17.32490859,18.00456928,24.50555686,15.70685902,25.15171673,0,0.326109523
470,33.02379699,19.92523351,26.27983015,3.544445586,22.30847641,16.70580047,19.00861914,22.99010626,14.32100693,20.36343946,0,0.33325919
471,31.35391017,18.29874305,23.15777847,4.032365915,25.61082728,18.71805312,15.55664722,24.8801263,16.58419691,25.49105014,0,0.256391005
472,30.1363355,20.24349639,26.13678529,4.528788009,22.76575137,13.95628434,16.3444798,22.7442191,18.21220347,23.90173825,0,0.242270829
473,30.29261963,16.55798462,24.30787559,4.391645465,27.62095581,19.97057951,19.81804501,23.17314431,14.55955438,18.57124267,0,0.238784415
474,30.68769614,18.48973002,19.2947206,3.844537908,29.50478348,19.38423126,18.54125234,29.30308478,11.84813195,22.58546928,0,0.222543553
475,24.74396839,17.86443384,20.93218072,4.203787107,28.27700252,18.09804346,17.85516428,24.15773199,15.42731074,21.36915427,0,0.251931201
476,30.83782953,16.21066382,19.70880571,4.484678779,26.43673087,16.47406421,17.62310951,22.46214727,16.26390479,20.8232657,0,0.207097583
477,27.49997122,17.07353186,17.84167586,4.844140722,21.88824528,19.84963944,15.12067396,18.19942856,14.07601043,20.02061419,0,0.235964211
478,34.64036671,15.53443203,15.31001623,3.55427862,20.67819569,15.9416689,16.7973752,18.08208715,12.17124296,22.41730932,0,0.176878455
479,27.86034447,15.53725772,19.59104336,4.008688632,24.19365954,20.36799336,14.27898232,16.38665818,12.4610654,18.42169802,0,0.230681267
480,31.06008592,15.99058943,18.66571575,3.6270976,27.75729776,19.66681977,14.30187419,16.09134971,12.91197137,21.75119907,0,0.287680104
481,25.15959701,13.24733382,15.63498143,4.641324858,22.82274872,17.27603719,12.09908532,12.50782662,15.25462728,13.9899983,0,0.129420623
482,29.5103614,11.01881158,13.73217943,4.401809981,18.29715497,17.84723947,13.52490593,11.91650911,16.53659018,10.6473257,0,0.164326771
483,17.72130437,11.71708978,15.19509823,4.563737433,24.34155926,16.65396894,15.30550845,11.87234986,14.11074588,13.07986568,0,0.12756167
484,25.61188894,11.22812294,20.12480492,4.609762141,24.40015969,16.6764115,14.93269557,15.35287812,13.30027313,11.12322545,0,0.142020196
485,21.89013861,7.93648144,12.27342714,3.502217213,21.56023373,19.93460966,12.14689069,11.92061432,14.00641545,9.519683713,0,0.111511001
486,26.89354353,10.07591391,15.78488857,3.633985427,22.2319838,18.79160491,10.97317178,12.47914212,12.08236608,10.19251975,0,0.098137239
487,21.59458209,7.817938193,14.33612347,4.429226649,23.81707643,15.34854627,11.1824988,11.35012189,14.85243727,10.12498956,0,0.124299654
488,25.50910191,9.796144142,11.47973199,3.118008091,26.80619328,20.52125035,13.16862481,12.93194271,13.00653543,10.42600768,0,0.079482602
489,23.05994031,8.545197107,13.36914421,4.183022247,20.54389925,16.84935119,10.18039892,11.72562705,13.74671704,10.94406754,0,0.125759009
490,22.86340904,7.915090502,12.05235081,4.29764568,22.69646804,16.52263302,10.92295382,11.55287077,12.02742873,10.01433229,0,0.165549068
491,20.46372044,8.317308399,11.10461549,3.757640163,20.54267637,13.8381781,10.53509218,11.75816624,12.64672259,11.03205045,0,0.094527417
492,22.93846278,8.891261298,13.46258656,3.774433603,18.51131705,17.61415168,10.81836902,10.51843442,13.9004359,11.31017696,0,0.112582225
493,19.70229039,7.474507904,13.21912028,3.476301165,22.12323852,15.57450356,11.65475342,11.98541731,12.83624915,9.766482186,0,0.1140562
494,17.91256558,7.756039837,13.38354569,4.156328327,21.03369605,12.92227193,9.255466414,10.37194608,12.49355236,11.31994541,0,0.072888567
495,24.23173487,7.825988142,13.11761498,3.661418408,21.96925791,16.823648,9.275556592,12.46239542,12.86472871,8.939026802,0,0.163241223
496,19.97468504,6.600945565,12.03861156,4.371931361,19.29569105,17.52868353,12.81848817,11.35866118,10.94936401,9.063353532,0,0.129541998
497,20.79998781,7.693616068,10.75007613,3.693301886,20.29833379,15.35980386,11.41341592,10.36632702,10.49282716,7.637573276,0,0.090751018
498,21.72191811,7.479576167,14.07151596,3.979447724,19.06965092,13.3963759,11.82548207,11.26512172,11.38778031,9.993352923,0,0.077275714
499,21.24719955,6.89428862,10.18397979,4.6086862,24.00562794,15.57228113,9.55048847,10.1784223,11.92560902,11.58316636,0,0.088841846
500,19.70363156,6.422433121,9.957559867,4.001978533,24.27868321,14.17084258,9.476796817,10.01984818,11.18637721,10.93315674,0,0.110352973
501,19.1046651,6.301052065,12.20213159,4.016752727,19.499444,12.00521048,11.37597789,10.40589917,10.22109664,10.71077595,0.005675918,0.052608834
502,16.4790978,6.949969033,13.57322154,4.225567344,21.30166727,13.42726686,10.72556435,8.763189969,12.77399704,10.29092619,0.006929258,0.091958456
503,18.9777687,6.724888034,12.6461285,3.400118326,17.92377481,12.09574488,10.85531378,9.807599959,10.23642928,11.53370283,0.00638521,0.052663275
504,18.87683753,5.896732867,12.16243317,4.421469208,15.73051259,11.98974364,11.87658257,10.25706168,10.77809266,10.08725618,0.007310063,0.105594737
505,17.46188015,9.517962268,11.49419765,5.205920815,13.68263084,9.223521349,10.26659292,6.182180006,11.88782883,10.51151632,0.060836459,0.063972045
506,18.01610956,8.881412657,13.30214831,4.8765747,13.4078471,8.787076522,11.72139499,6.625245189,13.5709735,13.04693683,0.052302127,0.0692774
507,16.36430489,10.01109996,13.40196606,4.709168196,15.65228782,8.213450467,10.94605341,8.141750386,10.41445305,9.974331,0.039345868,0.042424691
508,20.42826063,8.21977307,13.66821229,4.683592538,17.08071945,9.522276307,10.78598543,7.000903967,10.63338385,12.4991281,0.044233332,0.067914058
509,17.94948027,12.09780575,14.39675866,10.48978491,12.9833918,9.338230021,10.24379713,9.182317348,12.34551015,13.47833149,0.186092675,0.101282293
510,17.12819566,13.55983589,11.47219146,9.796451491,15.36216734,10.00251284,9.080997772,9.021392781,13.50115419,12.02271285,0.140565182,0.058362522
511,21.18804964,14.59914885,12.02648354,7.807954186,12.49699731,8.465545731,11.30209407,9.828602535,15.29407848,16.30094031,0.179906848,0.086172146
512,14.47820532,12.36615531,12.85680408,9.257484446,15.2986553,10.33352309,10.71227448,8.213783785,11.29117685,16.28721414,0.181232305,0.071907327
513,21.87097694,11.95267445,15.6572914,15.77598955,17.44315987,13.16375001,10.46452892,11.99114431,19.93790431,20.46217259,0.284714617,0.082686087
514,23.50667818,14.02036926,12.57438635,14.20376718,16.63044975,10.70710782,9.093860311,16.41609871,17.12996527,32.78309166,0.236960482,0.114283999
515,18.05473164,11.19490306,15.52126395,17.40546927,17.96766229,12.5015217,8.190555966,14.56291193,19.02912797,24.78724778,0.158390858,0.091490133
516,17.79784186,12.0358611,11.73070268,14.40198017,16.9923956,11.42065065,9.477534759,12.6455249,15.14086504,26.13247917,0.319770617,0.097173992
517,19.55335065,13.67886575,23.28139854,23.54428715,16.5833975,12.48815242,11.45131352,13.93221339,21.65214648,27.96506239,0.576340664,0.10096655
518,21.68318767,9.830959538,23.21378205,22.65173506,16.18241957,11.55059385,10.55242509,14.40779272,23.59136747,31.68287361,0.381689396,0.098462968
519,16.36856523,12.31413202,27.23317801,25.84978773,15.42830886,10.10367427,9.946780012,15.16946364,22.29586528,29.05663246,0.451832604,0.115917759
520,24.05454356,9.402575789,21.43950268,23.25408938,16.86417245,12.42345222,12.14116055,15.11659303,27.06200946,27.09527561,0.37987596,0.076667011
521,26.00551479,10.79913384,24.74287188,23.05611434,20.28156928,12.45746718,16.17906542,12.39288436,20.99428273,26.63416935,0.587217276,0.111214657
522,24.65710405,10.22982215,26.18707329,20.79723504,18.1352721,10.93821236,15.10360731,12.52843953,29.74459976,26.65965855,0.360787147,0.075220083
523,20.67533986,9.258522482,22.00285675,25.78798319,19.3669605,12.32996622,13.0594843,11.48917711,27.14327151,23.69582407,0.454367965,0.091433087
524,24.43294005,9.602276263,26.22823302,19.42890326,20.01581912,12.26856125,14.54582527,12.93042594,30.20650042,26.49782717,0.580754787,0.100004077
525,20.11053489,8.385135415,28.25181583,21.27593714,17.89760505,12.867439,14.89129297,12.53607579,29.51973317,26.979332,0.360887157,0.074417448
526,27.25614426,8.623164287,23.6117799,23.74414253,20.65346527,12.74280393,16.71957955,10.30016575,23.76517036,28.05755556,0.465450182,0.098425791
527,23.80358805,8.500743069,23.39702559,23.19054729,17.94492022,9.773283057,13.63757306,10.82329693,26.24357502,21.73494509,0.611084728,0.095997634
528,25.60519339,8.305729669,19.11049052,21.89622985,16.78447633,12.12380249,15.44615811,10.16293434,26.40383119,25.92457173,0.762534103,0.079725109
529,24.38845271,11.02446247,19.90976922,20.25546893,26.19006961,14.63241783,18.80036845,12.40206148,22.55474699,22.45113409,0.64851646,0.080650014
530,22.77962401,8.825447825,19.34612653,14.51506961,26.56744918,13.85837376,17.76989553,11.74295952,19.24310778,21.9070454,0.62564998,0.166427775
531,27.42577813,12.1736737,23.18748081,18.8025621,23.76806642,14.83225583,14.90306259,12.80697919,25.2098899,24.37901452,0.598792475,0.136272639
532,27.65706281,10.5182424,19.46824665,17.50262837,29.49030376,15.77565851,19.47666651,10.042155,21.42114389,22.82205421,0.702448657,0.161214727
533,25.00830595,9.815445678,18.39357529,11.50982339,20.1193595,11.66701955,15.25387216,11.14465984,26.17098164,16.68993931,0.66348824,0.193764537
534,29.01367304,9.845017868,24.05857088,10.64302005,18.99821776,11.32647162,14.68363314,9.690560225,25.66770227,16.37792892,0.590756825,0.156225414
535,23.70475149,9.292684087,20.38244473,14.71071499,20.14391731,13.22472147,15.52107057,10.96916562,24.8302198,15.94891782,0.514200934,0.15786108
536,28.8611643,9.512435594,21.31103209,11.35164649,20.76506081,11.8445316,14.84526883,9.849398786,24.37231972,16.4534978,0.698535246,0.158195913
537,26.05913955,8.863996162,27.24137159,17.31816124,17.17720469,9.596068338,13.50476855,11.69057736,21.34062279,17.32777516,0.776705462,0.094172979
538,22.45099995,9.848097404,20.25447529,19.32707335,14.5356993,10.2137414,14.94075105,10.38050484,21.4714227,21.35382248,0.722670226,0.122051652
539,22.71414675,8.717825726,22.04533526,18.58492112,14.20778019,10.39741266,14.68657812,11.15674396,23.4116992,17.82902646,0.596561713,0.202534558
540,20.54450451,9.243697789,21.1054663,19.29545342,15.55848595,9.342761053,14.28489005,9.848038449,25.54705476,17.82227018,0.608040153,0.154934138
541,28.70340414,9.190208991,23.02447037,24.11712661,17.61754887,10.08819103,12.20496772,11.02071097,16.20867959,16.14585902,0.336723637,0.26731728
542,26.60652327,8.757192365,16.92948686,20.39730079,16.70801758,9.158972543,12.1713304,10.21733883,19.8231201,13.4377118,0.489405244,0.242287404
543,22.93828339,8.538889117,20.66648005,17.50550732,17.29341404,10.39668937,12.2654801,10.60231418,19.60682299,14.60850886,0.422026209,0.209388332
544,24.40983555,9.347563665,21.61286598,21.13336632,16.8998294,11.21570496,14.63153626,8.727337725,17.48221438,15.24334951,0.535151653,0.230754851
545,23.20719068,8.279681668,17.79802887,22.74555736,18.54807703,10.59566451,13.77799156,9.122498477,14.47773148,22.04145797,0.432662299,0.261307497
546,21.47758445,8.037024601,16.27534325,19.72443555,17.78282725,9.344772215,9.934055068,9.486699206,16.37265268,15.49190074,0.371982665,0.160389444
547,22.55038699,9.144506846,15.91733563,18.78734383,14.74657219,10.84509935,11.27774297,9.442448989,16.02730761,20.17651863,0.247852299,0.315272135
548,24.37497388,7.372506155,17.07229024,22.00117842,15.83118919,10.80575119,11.6422671,11.35900324,15.87528267,18.28045574,0.350004742,0.278106835
549,20.24332974,8.092492829,16.78542751,20.42540809,16.46947248,9.385979355,14.15580358,9.471445157,15.0024853,16.49108541,0.221937858,0.247632493
550,23.7175584,7.890423179,18.13356207,22.30682315,16.28213933,10.96455929,13.56818739,9.296756487,14.73939394,16.71272699,0.203302432,0.287582011
551,24.51142127,8.26778606,19.31791012,21.53030856,21.60703561,8.221924767,12.44984837,8.36357685,14.0329948,18.72157653,0.241453519,0.318449328
552,27.41616148,8.956770613,12.51650934,22.60644273,12.45014413,11.46123988,12.34332982,8.961605995,13.41083928,14.33675199,0.235873248,0.290571439
553,22.63046685,9.991658915,23.02023765,18.88549411,19.0947152,11.51383082,13.28740373,10.33060274,15.67856767,12.36108226,0.078237516,0.333281934
554,21.71830771,9.527563114,22.20093308,14.96505853,17.83925236,9.274916495,14.25349332,9.234815606,16.84062671,13.67295828,0.051768999,0.283471111
555,25.59029362,8.07913012,20.36046582,18.01807856,17.92978265,10.16944586,16.81322849,9.432770763,16.43674484,11.70154119,0.066844144,0.33389132
556,20.26860115,8.912509469,16.12529612,17.08349459,17.70000275,9.688493797,16.54649014,9.521213999,16.3961709,11.79137955,0.078012262,0.255933698
557,23.37860403,13.09810111,21.49397382,9.890915392,20.90779463,12.78917588,16.84024308,13.29560853,18.19952288,18.16259539,0.011230262,0.235164812
558,19.96560016,14.15911299,17.69831334,8.468803635,19.38624765,15.96133953,17.9760678,15.47331899,16.96741159,18.34276387,0.012509535,0.225817689
559,18.90553131,13.27226416,19.77084527,7.765798829,20.62595486,14.80463161,18.07106085,13.94659154,17.2315622,17.37967649,0.015369453,0.263125674
560,22.95759999,12.55397439,21.64792442,8.137705994,19.22612259,15.18238714,15.17532683,13.13706019,17.07539583,15.9128076,0.01405278,0.314164489
561,25.66644095,18.26637526,26.22736068,4.380058273,15.63071893,17.62251878,15.72940994,19.68486982,21.2254419,16.5003628,0,0.286463411
562,28.22848393,15.79307114,23.1527081,4.473795987,18.47344136,15.45463173,15.30202435,19.62231431,23.50872956,15.61562757,0,0.29149677
563,25.96253975,15.1291822,22.12026336,3.498713466,19.42846426,15.5853813,18.58654629,20.16544609,24.60105027,17.45530636,0,0.290879044
564,29.87068589,18.55028328,22.768951,4.879601129,20.85002624,15.07319673,16.67175703,20.67700643,22.28529497,19.10230919,0,0.166050854
565,32.00909444,17.01467367,25.0918766,4.232503018,18.63541658,20.73082148,17.62760791,23.09979479,15.01042365,18.35758753,0,0.210288575
566,33.52584845,20.17029728,23.10737247,4.710970621,19.71924112,16.94134819,19.59449923,20.40044406,16.12568098,21.44201856,0,0.168880268
567,24.80275385,17.89013937,26.47532727,4.204736435,25.25050398,15.35173047,18.59011056,26.18099848,18.98093623,19.32255817,0,0.193502568
568,33.34473667,18.80879668,25.53253396,3.960892145,21.37015913,14.39460036,15.89628999,24.12965787,17.15014368,18.59051451,0,0.229325999
569,29.59268636,15.41915403,24.3866136,3.390152335,25.17327721,20.9751317,14.81770837,24.50665942,15.96337521,16.3874959,0,0.133230474
570,29.61440885,15.9925323,22.77166895,4.789227907,24.79853433,19.9366904,19.04583725,19.78260231,15.28560833,17.68928388,0,0.175233239
571,38.99041448,17.54047584,20.64424148,4.498062411,25.93324964,19.99844261,18.22524337,25.13734056,16.14716645,19.86574694,0,0.17410146
572,32.41551435,16.18505821,19.03077671,3.936599432,25.16748167,22.92660805,17.73600696,24.76148238,15.22698997,18.082821,0,0.217700351
573,25.02373671,12.37790349,17.13865066,3.751531972,19.25845874,20.31391331,16.74819482,19.00749607,16.28922846,17.04103612,0,0.164195699
574,35.54995122,15.74300123,19.61593602,3.719864562,24.13066094,23.1410531,15.57263571,15.07831405,12.84321459,12.39959876,0,0.134796206
575,26.23995003,14.90860762,17.03080167,3.929488775,22.39427409,19.48242999,16.86315381,17.29339627,16.14510438,18.25449541,0,0.162120681
