time;load_user1;load_user2;load_user3;load_user4;load_user5;load_user6;load_user7;load_user8;load_user9;load_user10;std_load_user1;std_load_user2;std_load_user3;std_load_user4;std_load_user5;std_load_user6;std_load_user7;std_load_user8;std_load_user9;std_load_user10;pv;std_pv;wind;std_wind
504;18.85699899;6.612796834;12.05375675;4.012374462;19.83002833;13.02956238;10.52241409;9.166666667;11.78564737;10.74085884;1.585544527;0.815216619;3.616127024;0.405542396;2.855832537;1.078612039;1.00672728;0.560473468;1.0178793;1.74379334;0.006322254;0.001525266;0.083933333;0.07034493
505;17.0149379;8.95998241;12.749066;4.459409374;15.02990242;8.688314711;10.24768882;6.983122363;12.4882893;11.15539966;1.518541157;0.975446613;3.824719801;0.894474887;2.752580825;1.067052349;1.650967913;0.753391632;1.067514038;2.483634582;0.045874475;0.010035569;0.0606;0.067007771
506;17.0149379;8.95998241;12.749066;4.459409374;15.02990242;8.688314711;10.24768882;6.983122363;12.4882893;11.15539966;1.518541157;0.975446613;3.824719801;0.894474887;2.752580825;1.067052349;1.650967913;0.753391632;1.067514038;2.483634582;0.041089858;0.010035569;0.0606;0.067007771
507;17.0149379;8.95998241;12.749066;4.459409374;15.02990242;8.688314711;10.24768882;6.983122363;12.4882893;11.15539966;1.518541157;0.975446613;3.824719801;0.894474887;2.752580825;1.067052349;1.650967913;0.753391632;1.067514038;2.483634582;0.049344105;0.010035569;0.0606;0.067007771
508;17.0149379;8.95998241;12.749066;4.459409374;15.02990242;8.688314711;10.24768882;6.983122363;12.4882893;11.15539966;1.518541157;0.975446613;3.824719801;0.894474887;2.752580825;1.067052349;1.650967913;0.753391632;1.067514038;2.483634582;0.055078676;0.010035569;0.0606;0.067007771
509;18.76468614;12.52198769;12.71793275;8.539634146;14.85678313;10.85893855;9.754927612;9.345991561;14.08094435;14.30165816;2.023553758;0.940799619;3.815379826;2.561890244;2.25661287;2.059249636;0.950648391;1.437586221;2.122702178;4.290497449;0.183327947;0.025876364;0.083466667;0.100937923
510;18.76468614;12.52198769;12.71793275;8.539634146;14.85678313;10.85893855;9.754927612;9.345991561;14.08094435;14.30165816;2.023553758;0.940799619;3.815379826;2.561890244;2.25661287;2.059249636;0.950648391;1.437586221;2.122702178;4.290497449;0.201157228;0.025876364;0.083466667;0.100937923
511;18.76468614;12.52198769;12.71793275;8.539634146;14.85678313;10.85893855;9.754927612;9.345991561;14.08094435;14.30165816;2.023553758;0.940799619;3.815379826;2.561890244;2.25661287;2.059249636;0.950648391;1.437586221;2.122702178;4.290497449;0.182404542;0.025876364;0.083466667;0.100937923
512;18.76468614;12.52198769;12.71793275;8.539634146;14.85678313;10.85893855;9.754927612;9.345991561;14.08094435;14.30165816;2.023553758;0.940799619;3.815379826;2.561890244;2.25661287;2.059249636;0.950648391;1.437586221;2.122702178;4.290497449;0.198843609;0.025876364;0.083466667;0.100937923
513;19.84726418;12.80233069;14.33686177;14.29824247;17.21750079;12.14501862;9.82469911;12.89556962;18.3998501;28.35884354;2.093471242;0.806116816;4.301058531;4.28947274;2.166237266;2.114289258;0.937940844;1.635270417;4.803257924;6.505028376;0.379956993;0.065130894;0.090266667;0.120227925
514;19.84726418;12.80233069;14.33686177;14.29824247;17.21750079;12.14501862;9.82469911;12.89556962;18.3998501;28.35884354;2.093471242;0.806116816;4.301058531;4.28947274;2.166237266;2.114289258;0.937940844;1.635270417;4.803257924;6.505028376;0.336290553;0.065130894;0.090266667;0.120227925
515;19.84726418;12.80233069;14.33686177;14.29824247;17.21750079;12.14501862;9.82469911;12.89556962;18.3998501;28.35884354;2.093471242;0.806116816;4.301058531;4.28947274;2.166237266;2.114289258;0.937940844;1.635270417;4.803257924;6.505028376;0.384921569;0.065130894;0.090266667;0.120227925
516;19.84726418;12.80233069;14.33686177;14.29824247;17.21750079;12.14501862;9.82469911;12.89556962;18.3998501;28.35884354;2.093471242;0.806116816;4.301058531;4.28947274;2.166237266;2.114289258;0.937940844;1.635270417;4.803257924;6.505028376;0.286376433;0.065130894;0.090266667;0.120227925
517;22.03759651;11.21921724;24.36695724;21.57418699;16.35977337;11.49324953;10.9672074;14.82594937;23.58066329;30.43686224;2.174788584;1.089134084;7.310087173;6.472256098;4.515531553;1.573624091;1.286877043;1.840154664;6.339146853;5.014762689;0.500769223;0.081801561;0.091033333;0.135767673
518;22.03759651;11.21921724;24.36695724;21.57418699;16.35977337;11.49324953;10.9672074;14.82594937;23.58066329;30.43686224;2.174788584;1.089134084;7.310087173;6.472256098;4.515531553;1.573624091;1.286877043;1.840154664;6.339146853;5.014762689;0.449370675;0.081801561;0.091033333;0.135767673
519;22.03759651;11.21921724;24.36695724;21.57418699;16.35977337;11.49324953;10.9672074;14.82594937;23.58066329;30.43686224;2.174788584;1.089134084;7.310087173;6.472256098;4.515531553;1.573624091;1.286877043;1.840154664;6.339146853;5.014762689;0.365342481;0.081801561;0.091033333;0.135767673
520;22.03759651;11.21921724;24.36695724;21.57418699;16.35977337;11.49324953;10.9672074;14.82594937;23.58066329;30.43686224;2.174788584;1.089134084;7.310087173;6.472256098;4.515531553;1.573624091;1.286877043;1.840154664;6.339146853;5.014762689;0.475851047;0.081801561;0.091033333;0.135767673
521;22.88939241;10.06486368;23.38107098;22.03885701;20.52250551;11.79003724;13.07779522;13.09599156;28.57878958;26.03103741;2.891222131;2.283173123;6.96333459;6.611657102;3.71297222;1.712216113;1.6553053;2.130839052;8.573636875;4.172793057;0.539736801;0.095148136;0.096466667;0.148540888
522;22.88939241;10.06486368;23.38107098;22.03885701;20.52250551;11.79003724;13.07779522;13.09599156;28.57878958;26.03103741;2.891222131;2.283173123;6.96333459;6.611657102;3.71297222;1.712216113;1.6553053;2.130839052;8.573636875;4.172793057;0.589680111;0.095148136;0.096466667;0.148540888
523;22.88939241;10.06486368;23.38107098;22.03885701;20.52250551;11.79003724;13.07779522;13.09599156;28.57878958;26.03103741;2.891222131;2.283173123;6.96333459;6.611657102;3.71297222;1.712216113;1.6553053;2.130839052;8.573636875;4.172793057;0.488898647;0.095148136;0.096466667;0.148540888
524;22.88939241;10.06486368;23.38107098;22.03885701;20.52250551;11.79003724;13.07779522;13.09599156;28.57878958;26.03103741;2.891222131;2.283173123;6.96333459;6.611657102;3.71297222;1.712216113;1.6553053;2.130839052;8.573636875;4.172793057;0.565148306;0.095148136;0.096466667;0.148540888
525;24.91607922;8.844547054;23.83250311;21.81270923;19.92445703;12.3777933;14.66073609;11.08649789;27.47329961;24.44196429;3.099342374;2.369833074;5.624130291;6.543812769;3.258509948;1.864212387;1.623428623;1.938303202;5.859202211;4.223783985;0.684751355;0.102421088;0.111066667;0.159565344
526;24.91607922;8.844547054;23.83250311;21.81270923;19.92445703;12.3777933;14.66073609;11.08649789;27.47329961;24.44196429;3.099342374;2.369833074;5.624130291;6.543812769;3.258509948;1.864212387;1.623428623;1.938303202;5.859202211;4.223783985;0.634251139;0.102421088;0.111066667;0.159565344
527;24.91607922;8.844547054;23.83250311;21.81270923;19.92445703;12.3777933;14.66073609;11.08649789;27.47329961;24.44196429;3.099342374;2.369833074;5.624130291;6.543812769;3.258509948;1.864212387;1.623428623;1.938303202;5.859202211;4.223783985;0.652187155;0.102421088;0.111066667;0.159565344
528;24.91607922;8.844547054;23.83250311;21.81270923;19.92445703;12.3777933;14.66073609;11.08649789;27.47329961;24.44196429;3.099342374;2.369833074;5.624130291;6.543812769;3.258509948;1.864212387;1.623428623;1.938303202;5.859202211;4.223783985;0.526544753;0.102421088;0.111066667;0.159565344
529;26.78331655;9.449208443;20.58426733;17.03861789;24.40195153;13.11103352;17.10709925;11.57700422;21.38842046;22.65093537;2.808702616;2.154119634;5.485183354;5.111585366;4.380884968;2.26948361;2.741270833;2.263412931;6.416526138;4.836367926;0.68639572;0.098271738;0.132666667;0.170736202
530;26.78331655;9.449208443;20.58426733;17.03861789;24.40195153;13.11103352;17.10709925;11.57700422;21.38842046;22.65093537;2.808702616;2.154119634;5.485183354;5.111585366;4.380884968;2.26948361;2.741270833;2.263412931;6.416526138;4.836367926;0.58768468;0.098271738;0.132666667;0.170736202
531;26.78331655;9.449208443;20.58426733;17.03861789;24.40195153;13.11103352;17.10709925;11.57700422;21.38842046;22.65093537;2.808702616;2.154119634;5.485183354;5.111585366;4.380884968;2.26948361;2.741270833;2.263412931;6.416526138;4.836367926;0.51869252;0.098271738;0.132666667;0.170736202
532;26.78331655;9.449208443;20.58426733;17.03861789;24.40195153;13.11103352;17.10709925;11.57700422;21.38842046;22.65093537;2.808702616;2.154119634;5.485183354;5.111585366;4.380884968;2.26948361;2.741270833;2.263412931;6.416526138;4.836367926;0.573348055;0.098271738;0.132666667;0.170736202
533;24.74404162;9.548153034;21.08758821;12.19099713;19.53100409;11.48743017;15.6462585;10.14240506;25.42158516;18.00063776;2.683138684;2.175001099;5.19219487;3.657299139;3.070456295;2.010702396;2.719639296;2.000298166;7.626475548;3.318987182;0.604099457;0.082498102;0.160933333;0.181573759
534;24.74404162;9.548153034;21.08758821;12.19099713;19.53100409;11.48743017;15.6462585;10.14240506;25.42158516;18.00063776;2.683138684;2.175001099;5.19219487;3.657299139;3.070456295;2.010702396;2.719639296;2.000298166;7.626475548;3.318987182;0.665951402;0.082498102;0.160933333;0.181573759
535;24.74404162;9.548153034;21.08758821;12.19099713;19.53100409;11.48743017;15.6462585;10.14240506;25.42158516;18.00063776;2.683138684;2.175001099;5.19219487;3.657299139;3.070456295;2.010702396;2.719639296;2.000298166;7.626475548;3.318987182;0.676507483;0.082498102;0.160933333;0.181573759
536;24.74404162;9.548153034;21.08758821;12.19099713;19.53100409;11.48743017;15.6462585;10.14240506;25.42158516;18.00063776;2.683138684;2.175001099;5.19219487;3.657299139;3.070456295;2.010702396;2.719639296;2.000298166;7.626475548;3.318987182;0.58709468;0.082498102;0.160933333;0.181573759
537;24.39157435;8.877528584;23.31361561;19.10270206;17.07585773;10.30027933;13.17373103;10.51687764;23.01386547;18.09098639;2.450239713;1.938718232;5.791073623;5.730810617;2.575860715;1.990529723;2.215898255;2.392341744;5.777619137;4.468747247;0.599541343;0.071961069;0.192566667;0.189940224
538;24.39157435;8.877528584;23.31361561;19.10270206;17.07585773;10.30027933;13.17373103;10.51687764;23.01386547;18.09098639;2.450239713;1.938718232;5.791073623;5.730810617;2.575860715;1.990529723;2.215898255;2.392341744;5.777619137;4.468747247;0.663341566;0.071961069;0.192566667;0.189940224
539;24.39157435;8.877528584;23.31361561;19.10270206;17.07585773;10.30027933;13.17373103;10.51687764;23.01386547;18.09098639;2.450239713;1.938718232;5.791073623;5.730810617;2.575860715;1.990529723;2.215898255;2.392341744;5.777619137;4.468747247;0.546145465;0.071961069;0.192566667;0.189940224
540;24.39157435;8.877528584;23.31361561;19.10270206;17.07585773;10.30027933;13.17373103;10.51687764;23.01386547;18.09098639;2.450239713;1.938718232;5.791073623;5.730810617;2.575860715;1.990529723;2.215898255;2.392341744;5.777619137;4.468747247;0.608367745;0.071961069;0.192566667;0.189940224
541;24.55941591;8.723614776;20.71917808;21.95367049;16.06861819;10.18971136;12.14024071;9.941983122;20.08150646;15.81632653;3.1653545;1.926717775;5.645632059;6.586101148;1.856693126;1.697884942;1.87808258;2.007077056;6.024451939;4.581424757;0.467391224;0.062835902;0.227066667;0.195277333
542;24.55941591;8.723614776;20.71917808;21.95367049;16.06861819;10.18971136;12.14024071;9.941983122;20.08150646;15.81632653;3.1653545;1.926717775;5.645632059;6.586101148;1.856693126;1.697884942;1.87808258;2.007077056;6.024451939;4.581424757;0.474133343;0.062835902;0.227066667;0.195277333
543;24.55941591;8.723614776;20.71917808;21.95367049;16.06861819;10.18971136;12.14024071;9.941983122;20.08150646;15.81632653;3.1653545;1.926717775;5.645632059;6.586101148;1.856693126;1.697884942;1.87808258;2.007077056;6.024451939;4.581424757;0.556241624;0.062835902;0.227066667;0.195277333
544;24.55941591;8.723614776;20.71917808;21.95367049;16.06861819;10.18971136;12.14024071;9.941983122;20.08150646;15.81632653;3.1653545;1.926717775;5.645632059;6.586101148;1.856693126;1.697884942;1.87808258;2.007077056;6.024451939;4.581424757;0.475014674;0.062835902;0.227066667;0.195277333
545;23.26283988;8.51473175;17.06621005;21.87225012;16.90273843;10.18389199;11.90040119;9.356540084;16.50740116;18.27168367;3.375059748;1.846256447;4.58192753;6.561675036;3.274981435;2.131443698;1.675503644;2.308224873;3.841396823;4.568625851;0.402001362;0.043741469;0.2599;0.196135131
546;23.26283988;8.51473175;17.06621005;21.87225012;16.90273843;10.18389199;11.90040119;9.356540084;16.50740116;18.27168367;3.375059748;1.846256447;4.58192753;6.561675036;3.274981435;2.131443698;1.675503644;2.308224873;3.841396823;4.568625851;0.35945884;0.043741469;0.2599;0.196135131
547;23.26283988;8.51473175;17.06621005;21.87225012;16.90273843;10.18389199;11.90040119;9.356540084;16.50740116;18.27168367;3.375059748;1.846256447;4.58192753;6.561675036;3.274981435;2.131443698;1.675503644;2.308224873;3.841396823;4.568625851;0.39524536;0.043741469;0.2599;0.196135131
548;23.26283988;8.51473175;17.06621005;21.87225012;16.90273843;10.18389199;11.90040119;9.356540084;16.50740116;18.27168367;3.375059748;1.846256447;4.58192753;6.561675036;3.274981435;2.131443698;1.675503644;2.308224873;3.841396823;4.568625851;0.327069523;0.043741469;0.2599;0.196135131
549;22.01242028;8.388302551;18.84599419;21.10043042;16.99716714;10.38175047;12.8859236;9.293248945;14.34326401;18.05909864;3.006777392;1.580394252;5.653798257;6.330129125;3.131232217;2.249661532;1.472782232;2.513140758;2.539970635;3.930479637;0.211241567;0.02169488;0.287966667;0.189197668
550;22.01242028;8.388302551;18.84599419;21.10043042;16.99716714;10.38175047;12.8859236;9.293248945;14.34326401;18.05909864;3.006777392;1.580394252;5.653798257;6.330129125;3.131232217;2.249661532;1.472782232;2.513140758;2.539970635;3.930479637;0.235365335;0.02169488;0.287966667;0.189197668
551;22.01242028;8.388302551;18.84599419;21.10043042;16.99716714;10.38175047;12.8859236;9.293248945;14.34326401;18.05909864;3.006777392;1.580394252;5.653798257;6.330129125;3.131232217;2.249661532;1.472782232;2.513140758;2.539970635;3.930479637;0.232561564;0.02169488;0.287966667;0.189197668
552;22.01242028;8.388302551;18.84599419;21.10043042;16.99716714;10.38175047;12.8859236;9.293248945;14.34326401;18.05909864;3.006777392;1.580394252;5.653798257;6.330129125;3.131232217;2.249661532;1.472782232;2.513140758;2.539970635;3.930479637;0.166685756;0.02169488;0.287966667;0.189197668
553;22.23900638;9.262313105;21.13947696;18.36639168;17.83128738;11.01024209;14.42089656;9.182489451;17.11167322;15.39115646;3.172765779;1.702286912;5.838740364;5.509917504;3.976290589;2.256285653;1.692046807;2.245952811;4.224836383;3.365770231;0.072756731;0.009441228;0.3019;0.169660178
554;22.23900638;9.262313105;21.13947696;18.36639168;17.83128738;11.01024209;14.42089656;9.182489451;17.11167322;15.39115646;3.172765779;1.702286912;5.838740364;5.509917504;3.976290589;2.256285653;1.692046807;2.245952811;4.224836383;3.365770231;0.066879059;0.009441228;0.3019;0.169660178
555;22.23900638;9.262313105;21.13947696;18.36639168;17.83128738;11.01024209;14.42089656;9.182489451;17.11167322;15.39115646;3.172765779;1.702286912;5.838740364;5.509917504;3.976290589;2.256285653;1.692046807;2.245952811;4.224836383;3.365770231;0.067734449;0.009441228;0.3019;0.169660178
556;22.23900638;9.262313105;21.13947696;18.36639168;17.83128738;11.01024209;14.42089656;9.182489451;17.11167322;15.39115646;3.172765779;1.702286912;5.838740364;5.509917504;3.976290589;2.256285653;1.692046807;2.245952811;4.224836383;3.365770231;0.066160654;0.009441228;0.3019;0.169660178
557;23.56075864;13.27506596;22.26027397;8.797405548;19.55461127;13.48929236;16.57073086;12.68987342;18.74648679;17.08652211;3.153721282;2.192777887;5.869371548;2.639221664;5.362191176;2.435921567;1.996559622;2.39798863;4.306874689;3.715673356;0.012846687;0.002661129;0.287433333;0.140201255
558;23.56075864;13.27506596;22.26027397;8.797405548;19.55461127;13.48929236;16.57073086;12.68987342;18.74648679;17.08652211;3.153721282;2.192777887;5.869371548;2.639221664;5.362191176;2.435921567;1.996559622;2.39798863;4.306874689;3.715673356;0.012953155;0.002661129;0.287433333;0.140201255
559;23.56075864;13.27506596;22.26027397;8.797405548;19.55461127;13.48929236;16.57073086;12.68987342;18.74648679;17.08652211;3.153721282;2.192777887;5.869371548;2.639221664;5.362191176;2.435921567;1.996559622;2.39798863;4.306874689;3.715673356;0.012994934;0.002661129;0.287433333;0.140201255
560;23.56075864;13.27506596;22.26027397;8.797405548;19.55461127;13.48929236;16.57073086;12.68987342;18.74648679;17.08652211;3.153721282;2.192777887;5.869371548;2.639221664;5.362191176;2.435921567;1.996559622;2.39798863;4.306874689;3.715673356;0.010171335;0.002661129;0.287433333;0.140201255
561;25.74689493;16.89204046;22.75840598;4.591403635;19.23984891;15.08379888;17.24664225;18.97679325;21.07925801;18.64370748;2.502326461;2.016763056;6.64250928;1.317034971;3.377900563;1.750379303;2.300039444;2.983392868;5.171118056;3.787603033;0;0;0.256033333;0.122448436
562;25.74689493;16.89204046;22.75840598;4.591403635;19.23984891;15.08379888;17.24664225;18.97679325;21.07925801;18.64370748;2.502326461;2.016763056;6.64250928;1.317034971;3.377900563;1.750379303;2.300039444;2.983392868;5.171118056;3.787603033;0;0;0.256033333;0.122448436
563;25.74689493;16.89204046;22.75840598;4.591403635;19.23984891;15.08379888;17.24664225;18.97679325;21.07925801;18.64370748;2.502326461;2.016763056;6.64250928;1.317034971;3.377900563;1.750379303;2.300039444;2.983392868;5.171118056;3.787603033;0;0;0.256033333;0.122448436
564;25.74689493;16.89204046;22.75840598;4.591403635;19.23984891;15.08379888;17.24664225;18.97679325;21.07925801;18.64370748;2.502326461;2.016763056;6.64250928;1.317034971;3.377900563;1.750379303;2.300039444;2.983392868;5.171118056;3.787603033;0;0;0.256033333;0.122448436
565;28.13444109;17.28781882;26.36986301;4.179878049;21.63991187;16.26513035;16.63614164;22.14662447;18.38111298;19.49404762;2.384706719;1.959406604;6.603423408;0.634021497;6.49197356;2.003205171;1.884257498;3.12460688;5.200584851;4.560432102;0;0;0.2152;0.12060434
566;28.13444109;17.28781882;26.36986301;4.179878049;21.63991187;16.26513035;16.63614164;22.14662447;18.38111298;19.49404762;2.384706719;1.959406604;6.603423408;0.634021497;6.49197356;2.003205171;1.884257498;3.12460688;5.200584851;4.560432102;0;0;0.2152;0.12060434
567;28.13444109;17.28781882;26.36986301;4.179878049;21.63991187;16.26513035;16.63614164;22.14662447;18.38111298;19.49404762;2.384706719;1.959406604;6.603423408;0.634021497;6.49197356;2.003205171;1.884257498;3.12460688;5.200584851;4.560432102;0;0;0.2152;0.12060434
568;28.13444109;17.28781882;26.36986301;4.179878049;21.63991187;16.26513035;16.63614164;22.14662447;18.38111298;19.49404762;2.384706719;1.959406604;6.603423408;0.634021497;6.49197356;2.003205171;1.884257498;3.12460688;5.200584851;4.560432102;0;0;0.2152;0.12060434
569;33.03541457;16.3973175;23.59381486;4.024509804;25.44853636;19.8382216;17.50828537;23.94514768;14.92879895;17.17687075;2.561021957;1.624257861;5.840784102;0.367796484;6.883564812;1.868792077;1.671483502;2.5787217;2.417370907;3.465398009;0;0;0.1813;0.116481211
570;33.03541457;16.3973175;23.59381486;4.024509804;25.44853636;19.8382216;17.50828537;23.94514768;14.92879895;17.17687075;2.561021957;1.624257861;5.840784102;0.367796484;6.883564812;1.868792077;1.671483502;2.5787217;2.417370907;3.465398009;0;0;0.1813;0.116481211
571;33.03541457;16.3973175;23.59381486;4.024509804;25.44853636;19.8382216;17.50828537;23.94514768;14.92879895;17.17687075;2.561021957;1.624257861;5.840784102;0.367796484;6.883564812;1.868792077;1.671483502;2.5787217;2.417370907;3.465398009;0;0;0.1813;0.116481211
572;33.03541457;16.3973175;23.59381486;4.024509804;25.44853636;19.8382216;17.50828537;23.94514768;14.92879895;17.17687075;2.561021957;1.624257861;5.840784102;0.367796484;6.883564812;1.868792077;1.671483502;2.5787217;2.417370907;3.465398009;0;0;0.1813;0.116481211
573;30.50100705;14.68777485;19.56205895;3.976446676;21.56122128;19.59380819;15.17094017;18.08544304;14.33389545;15.79506803;2.209984507;1.547536561;5.058609484;0.354063865;3.646332373;1.9482011;1.818075091;1.863927849;1.62882541;3.24381093;0;0;0.154166667;0.107282124
574;30.50100705;14.68777485;19.56205895;3.976446676;21.56122128;19.59380819;15.17094017;18.08544304;14.33389545;15.79506803;2.209984507;1.547536561;5.058609484;0.354063865;3.646332373;1.9482011;1.818075091;1.863927849;1.62882541;3.24381093;0;0;0.154166667;0.107282124
575;30.50100705;14.68777485;19.56205895;3.976446676;21.56122128;19.59380819;15.17094017;18.08544304;14.33389545;15.79506803;2.209984507;1.547536561;5.058609484;0.354063865;3.646332373;1.9482011;1.818075091;1.863927849;1.62882541;3.24381093;0;0;0.154166667;0.107282124
576;30.50100705;14.68777485;19.56205895;3.976446676;21.56122128;19.59380819;15.17094017;18.08544304;14.33389545;15.79506803;2.209984507;1.547536561;5.058609484;0.354063865;3.646332373;1.9482011;1.818075091;1.863927849;1.62882541;3.24381093;0;0;0.154166667;0.107282124
577;27.71903323;11.87884785;21.36778746;4.574964132;22.9540447;19.27956238;15.49799407;14.66772152;14.25894697;11.14477041;1.629729931;1.676979014;4.20685051;1.37248924;4.51235277;1.348939642;2.489223786;2.411540905;1.672038706;1.43729893;0;0;0.122633333;0.100200311
578;27.71903323;11.87884785;21.36778746;4.574964132;22.9540447;19.27956238;15.49799407;14.66772152;14.25894697;11.14477041;1.629729931;1.676979014;4.20685051;1.37248924;4.51235277;1.348939642;2.489223786;2.411540905;1.672038706;1.43729893;0;0;0.122633333;0.100200311
579;27.71903323;11.87884785;21.36778746;4.574964132;22.9540447;19.27956238;15.49799407;14.66772152;14.25894697;11.14477041;1.629729931;1.676979014;4.20685051;1.37248924;4.51235277;1.348939642;2.489223786;2.411540905;1.672038706;1.43729893;0;0;0.122633333;0.100200311
580;27.71903323;11.87884785;21.36778746;4.574964132;22.9540447;19.27956238;15.49799407;14.66772152;14.25894697;11.14477041;1.629729931;1.676979014;4.20685051;1.37248924;4.51235277;1.348939642;2.489223786;2.411540905;1.672038706;1.43729893;0;0;0.122633333;0.100200311
581;25.46995636;9.399736148;18.07804068;4.520683883;25.77903683;18.22043762;13.69265655;13.73945148;14.41821248;9.507865646;1.68119857;1.6238633;4.18530411;1.356205165;5.029052788;1.124410231;2.613120962;2.845093753;1.420514084;0.757712672;0;0;0.108933333;0.095962612
582;25.46995636;9.399736148;18.07804068;4.520683883;25.77903683;18.22043762;13.69265655;13.73945148;14.41821248;9.507865646;1.68119857;1.6238633;4.18530411;1.356205165;5.029052788;1.124410231;2.613120962;2.845093753;1.420514084;0.757712672;0;0;0.108933333;0.095962612
583;25.46995636;9.399736148;18.07804068;4.520683883;25.77903683;18.22043762;13.69265655;13.73945148;14.41821248;9.507865646;1.68119857;1.6238633;4.18530411;1.356205165;5.029052788;1.124410231;2.613120962;2.845093753;1.420514084;0.757712672;0;0;0.108933333;0.095962612
584;25.46995636;9.399736148;18.07804068;4.520683883;25.77903683;18.22043762;13.69265655;13.73945148;14.41821248;9.507865646;1.68119857;1.6238633;4.18530411;1.356205165;5.029052788;1.124410231;2.613120962;2.845093753;1.420514084;0.757712672;0;0;0.108933333;0.095962612
585;23.18311514;7.987027265;17.10253217;4.305296509;20.50676739;16.56773743;13.18245247;12.82700422;12.72250328;8.482142857;1.307394662;0.993874605;4.064983988;1.291588953;2.433457617;1.022454641;2.452188876;2.698023872;1.221609767;0.638304654;0;0;0.0992;0.090117318
586;23.18311514;7.987027265;17.10253217;4.305296509;20.50676739;16.56773743;13.18245247;12.82700422;12.72250328;8.482142857;1.307394662;0.993874605;4.064983988;1.291588953;2.433457617;1.022454641;2.452188876;2.698023872;1.221609767;0.638304654;0;0;0.0992;0.090117318
587;23.18311514;7.987027265;17.10253217;4.305296509;20.50676739;16.56773743;13.18245247;12.82700422;12.72250328;8.482142857;1.307394662;0.993874605;4.064983988;1.291588953;2.433457617;1.022454641;2.452188876;2.698023872;1.221609767;0.638304654;0;0;0.0992;0.090117318
588;23.18311514;7.987027265;17.10253217;4.305296509;20.50676739;16.56773743;13.18245247;12.82700422;12.72250328;8.482142857;1.307394662;0.993874605;4.064983988;1.291588953;2.433457617;1.022454641;2.452188876;2.698023872;1.221609767;0.638304654;0;0;0.0992;0.090117318
589;22.01661631;7.415347405;16.07513491;4.299557628;20.93956563;15.95670391;13.23914181;11.58227848;12.15570545;8.370535714;1.347027886;0.919170696;3.984261973;1.289867288;1.657901097;0.889719578;2.378824774;2.089814209;1.061768054;0.746367515;0;0;0.091966667;0.085440233
590;22.01661631;7.415347405;16.07513491;4.299557628;20.93956563;15.95670391;13.23914181;11.58227848;12.15570545;8.370535714;1.347027886;0.919170696;3.984261973;1.289867288;1.657901097;0.889719578;2.378824774;2.089814209;1.061768054;0.746367515;0;0;0.091966667;0.085440233
591;22.01661631;7.415347405;16.07513491;4.299557628;20.93956563;15.95670391;13.23914181;11.58227848;12.15570545;8.370535714;1.347027886;0.919170696;3.984261973;1.289867288;1.657901097;0.889719578;2.378824774;2.089814209;1.061768054;0.746367515;0;0;0.091966667;0.085440233
592;22.01661631;7.415347405;16.07513491;4.299557628;20.93956563;15.95670391;13.23914181;11.58227848;12.15570545;8.370535714;1.347027886;0.919170696;3.984261973;1.289867288;1.657901097;0.889719578;2.378824774;2.089814209;1.061768054;0.746367515;0;0;0.091966667;0.085440233
593;21.84038268;7.261433597;15.4732254;4.31139407;23.53635505;15.91596834;12.73329845;12.41561181;11.86528012;8.561862245;1.264766103;0.819957402;3.977475196;1.293418221;1.773276729;0.867571034;2.416711419;2.668035126;1.15038295;0.75732695;0;0;0.085933333;0.079299491
594;21.84038268;7.261433597;15.4732254;4.31139407;23.53635505;15.91596834;12.73329845;12.41561181;11.86528012;8.561862245;1.264766103;0.819957402;3.977475196;1.293418221;1.773276729;0.867571034;2.416711419;2.668035126;1.15038295;0.75732695;0;0;0.085933333;0.079299491
595;21.84038268;7.261433597;15.4732254;4.31139407;23.53635505;15.91596834;12.73329845;12.41561181;11.86528012;8.561862245;1.264766103;0.819957402;3.977475196;1.293418221;1.773276729;0.867571034;2.416711419;2.668035126;1.15038295;0.75732695;0;0;0.085933333;0.079299491
596;21.84038268;7.261433597;15.4732254;4.31139407;23.53635505;15.91596834;12.73329845;12.41561181;11.86528012;8.561862245;1.264766103;0.819957402;3.977475196;1.293418221;1.773276729;0.867571034;2.416711419;2.668035126;1.15038295;0.75732695;0;0;0.085933333;0.079299491
597;22.0040282;6.876649077;15.68596928;4.287601626;20.48316021;14.76955307;12.92953079;11.98312236;11.72006745;8.843537415;1.99430537;0.780905866;4.083022695;1.286280488;1.615078514;0.934653763;2.437319039;3.105609129;1.196755269;0.824473153;0.004218183;0.002095699;0.080566667;0.073021812
598;22.0040282;6.876649077;15.68596928;4.287601626;20.48316021;14.76955307;12.92953079;11.98312236;11.72006745;8.843537415;1.99430537;0.780905866;4.083022695;1.286280488;1.615078514;0.934653763;2.437319039;3.105609129;1.196755269;0.824473153;0.003994773;0.002095699;0.080566667;0.073021812
599;22.0040282;6.876649077;15.68596928;4.287601626;20.48316021;14.76955307;12.92953079;11.98312236;11.72006745;8.843537415;1.99430537;0.780905866;4.083022695;1.286280488;1.615078514;0.934653763;2.437319039;3.105609129;1.196755269;0.824473153;0.004232739;0.002095699;0.080566667;0.073021812
600;22.0040282;6.876649077;15.68596928;4.287601626;20.48316021;14.76955307;12.92953079;11.98312236;11.72006745;8.843537415;1.99430537;0.780905866;4.083022695;1.286280488;1.615078514;0.934653763;2.437319039;3.105609129;1.196755269;0.824473153;0.003944982;0.002095699;0.080566667;0.073021812
