time,load_user1,load_user2,load_user3,load_user4,load_user5,load_user6,load_user7,load_user8,load_user9,load_user10,load_user11,pv,wind
413,1.742312,2.545956,0.236095,0.319134,0.305503,0.63455,0.63455,0.628914,0.258369,0.288325,0.628914,0.151205134,0.155032231
414,2.121076,2.545956,0.236095,0.319134,0.305503,0.63455,0.63455,0.628914,0.239647,0.269602,0.628914,0.12691482,0.208760228
415,2.121076,2.545956,0.236095,0.319134,0.305503,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.170457825,0.132789161
416,2.121076,2.545956,0.236095,0.121051,0.158207,0.341681,0.341681,0.29596,0.05055,0.067401,0.29596,0.157424021,0.161298969
417,2.121076,2.545956,0.236095,0.066028,0.158207,0.341681,0.341681,0.29596,0.05055,0.067401,0.29596,0.37383553,0.135179465
418,2.121076,2.545956,0.236095,0.066028,0.158207,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.368412228,0.16088276
419,2.121076,2.545956,0.236095,0.066028,0.158207,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.295116035,0.162092478
420,2.121076,2.545956,0.236095,0.066028,0.158207,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.33009515,0.17711472
421,1.616058,1.697304,0.865682,0.066028,0.085468,0.178976,0.178976,0.141814,0.05055,0.067401,0.203472,0.558244644,0.141574528
422,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.542390653,0.210321811
423,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.494841862,0.250474713
424,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.498410212,0.225556125
425,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.511023642,0.19878408
426,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.643040406,0.196690187
427,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.53490388,0.196813983
428,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.780186678,0.219354389
429,1.868567,2.12163,3.541425,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.771606899,0.178571199
430,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.683470782,0.161131774
431,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.765668507,0.182469412
432,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.875224606,0.15971496
433,2.121076,2.545956,4.7219,0.198083,0.147296,0.292869,0.292869,0.332955,0.151651,0.202202,0.110985,0.473193078,0.222949871
434,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.742720393,0.175081388
435,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.800541053,0.213177044
436,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.601458549,0.184534958
437,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.694348819,0.272195565
438,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.73190407,0.229233234
439,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.780681466,0.256249455
440,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.733575502,0.301293988
441,1.616058,1.272978,3.147933,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.62798483,0.158671484
442,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.787845642,0.268472574
443,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.754848629,0.1800617
444,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.619100028,0.194063305
445,1.363549,0.636489,2.36095,0.264111,0.269134,0.553197,0.553197,0.44394,0.202202,0.269602,0.44394,0.53736496,0.306677509
446,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.220924,0.269602,0.44394,0.435230282,0.30560195
447,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.258369,0.307047,0.44394,0.346617845,0.309952698
448,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.258369,0.32577,0.44394,0.527171155,0.207598151
449,1.363549,0.636489,2.36095,0.176074,0.294593,0.504386,0.504386,0.29596,0.190968,0.235902,0.44394,0.396473712,0.356849316
450,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.190968,0.22197,0.382068281,0.316510596
451,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.190968,0.22197,0.366100369,0.18971456
452,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.190968,0.22197,0.416528346,0.263944339
453,1.11104,1.485141,2.36095,0.132055,0.370968,0.602009,0.602009,0.22197,0.288325,0.228413,0.22197,0.299452675,0.26796134
454,0.984785,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.32577,0.247136,0.22197,0.175772818,0.355903967
455,0.984785,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.32577,0.322025,0.22197,0.168665114,0.337574708
456,0.984785,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.32577,0.35947,0.22197,0.238738438,0.222180053
457,0.449466,1.909467,3.934916,0.220092,0.490988,0.813525,0.813525,0.36995,0.39317,0.449337,0.22197,0.050274057,0.252724576
458,0.181806,1.909467,4.7219,0.300793,0.52372,0.878607,0.878607,0.44394,0.464315,0.531716,0.44394,0.034766616,0.404592133
459,0.181806,1.909467,4.7219,0.447521,0.52372,0.878607,0.878607,0.690573,0.539205,0.606605,0.567256,0.031812062,0.259934151
460,0.181806,1.909467,4.7219,0.557567,0.52372,0.878607,0.878607,0.937206,0.539205,0.606605,0.875548,0.058281504,0.398101017
461,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.004157279,0.219171972
462,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.002554895,0.326940044
463,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.003334211,0.283918791
464,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.003124063,0.34121833
465,0.181806,0.721354,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.416048601
466,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.26730337
467,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.213196069
468,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.260086553
469,0.181806,0.127298,3.934916,0.308129,0.272771,0.455574,0.455574,0.51793,0.280836,0.314536,0.998864,0,0.326109523
470,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.33325919
471,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.256391005
472,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.242270829
473,0.181806,0.127298,1.967458,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.238784415
474,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.222543553
475,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.251931201
476,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.207097583
477,0.353513,0.212163,0.550888,0.099042,0.081831,0.146435,0.146435,0.166477,0.084251,0.101101,0.277462,0,0.235964211
478,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.176878455
479,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.230681267
480,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.287680104
481,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.129420623
482,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.164326771
483,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.12756167
484,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.142020196
485,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.111511001
486,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.098137239
487,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.124299654
488,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.079482602
489,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.125759009
490,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.165549068
491,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.094527417
492,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.112582225
493,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.1140562
494,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.072888567
495,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.163241223
496,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.129541998
497,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.090751018
498,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.077275714
499,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.088841846
500,0.439366,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.110352973
501,0.439366,0.432813,0.236095,0.176074,0.158207,0.260328,0.260328,0.29596,0.162885,0.179735,0.110985,0.005675918,0.052608834
502,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.006929258,0.091958456
503,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.00638521,0.052663275
504,0.439366,0.636489,0.236095,0.194415,0.212761,0.341681,0.341681,0.388447,0.162885,0.179735,0.388447,0.007310063,0.105594737
505,0.600971,1.060815,0.236095,0.308129,0.310959,0.536927,0.536927,0.610417,0.226541,0.277091,0.388447,0.060836459,0.063972045
506,0.681774,1.272978,0.236095,0.374157,0.341873,0.63455,0.63455,0.721402,0.258369,0.32577,0.690573,0.052302127,0.0692774
507,0.681774,1.272978,0.236095,0.337475,0.305503,0.63455,0.63455,0.659744,0.220924,0.288325,0.628914,0.039345868,0.042424691
508,0.984785,1.272978,0.236095,0.319134,0.269134,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.044233332,0.067914058
509,1.742312,2.12163,0.236095,0.282452,0.21458,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.186092675,0.101282293
510,2.121076,2.545956,0.236095,0.264111,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.598085,0.140565182,0.058362522
511,2.121076,2.545956,0.236095,0.264111,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.536427,0.179906848,0.086172146
512,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.234301,0.05055,0.067401,0.203472,0.181232305,0.071907327
513,2.121076,2.545956,0.865682,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.284714617,0.082686087
514,2.121076,2.545956,1.180475,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.236960482,0.114283999
515,2.121076,2.545956,1.180475,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.158390858,0.091490133
516,2.121076,2.545956,1.180475,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.110985,0.319770617,0.097173992
517,1.616058,2.545956,1.180475,0.066028,0.049099,0.178976,0.178976,0.141814,0.05055,0.067401,0.110985,0.576340664,0.10096655
518,1.363549,2.545956,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.381689396,0.098462968
519,1.363549,2.545956,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.451832604,0.115917759
520,1.363549,2.545956,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.37987596,0.076667011
521,1.363549,2.12163,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.587217276,0.111214657
522,1.363549,1.909467,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.360787147,0.075220083
523,1.363549,1.909467,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.454367965,0.091433087
524,1.363549,1.909467,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.580754787,0.100004077
525,1.868567,1.909467,3.541425,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.360887157,0.074417448
526,2.121076,1.909467,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.465450182,0.098425791
527,2.121076,1.909467,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.611084728,0.095997634
528,2.121076,1.909467,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.762534103,0.079725109
529,2.121076,2.333793,4.7219,0.198083,0.147296,0.292869,0.292869,0.332955,0.151651,0.202202,0.110985,0.64851646,0.080650014
530,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.62564998,0.166427775
531,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.598792475,0.136272639
532,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.702448657,0.161214727
533,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.66348824,0.193764537
534,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.590756825,0.156225414
535,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.514200934,0.15786108
536,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.698535246,0.158195913
537,2.121076,1.272978,3.147933,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.776705462,0.094172979
538,2.121076,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.722670226,0.122051652
539,2.121076,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.596561713,0.202534558
540,2.121076,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.608040153,0.154934138
541,1.616058,0.636489,2.36095,0.264111,0.269134,0.553197,0.553197,0.44394,0.202202,0.269602,0.44394,0.336723637,0.26731728
542,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.489405244,0.242287404
543,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.422026209,0.209388332
544,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.535151653,0.230754851
545,1.363549,1.485141,2.36095,0.176074,0.240038,0.504386,0.504386,0.29596,0.134801,0.179735,0.44394,0.432662299,0.261307497
546,1.363549,1.909467,2.36095,0.132055,0.207306,0.439304,0.439304,0.22197,0.101101,0.134801,0.22197,0.371982665,0.160389444
547,1.363549,1.909467,2.36095,0.132055,0.207306,0.439304,0.439304,0.22197,0.101101,0.134801,0.22197,0.247852299,0.315272135
548,1.363549,1.909467,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.172246,0.22197,0.350004742,0.278106835
549,1.363549,1.909467,2.36095,0.132055,0.370968,0.602009,0.602009,0.22197,0.194713,0.228413,0.22197,0.221937858,0.247632493
550,1.363549,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.213435,0.247136,0.22197,0.203302432,0.287582011
551,1.363549,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.213435,0.247136,0.22197,0.241453519,0.318449328
552,1.363549,1.909467,2.36095,0.132055,0.425523,0.683361,0.683361,0.22197,0.32577,0.322025,0.22197,0.235873248,0.290571439
553,0.575721,2.333793,3.934916,0.220092,0.490988,0.813525,0.813525,0.36995,0.39317,0.449337,0.22197,0.078237516,0.333281934
554,0.181806,2.545956,4.7219,0.264111,0.52372,0.878607,0.878607,0.505598,0.42687,0.494271,0.44394,0.051768999,0.283471111
555,0.181806,2.545956,4.7219,0.337475,0.52372,0.878607,0.878607,0.752231,0.50176,0.494271,0.567256,0.066844144,0.33389132
556,0.181806,2.545956,4.7219,0.447521,0.52372,0.878607,0.878607,0.937206,0.539205,0.606605,0.813889,0.078012262,0.255933698
557,0.181806,2.545956,4.7219,0.557567,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.937206,0.011230262,0.235164812
558,0.181806,2.545956,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.012509535,0.225817689
559,0.181806,2.545956,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.015369453,0.263125674
560,0.181806,2.545956,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.01405278,0.314164489
561,0.181806,1.697304,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.286463411
562,0.181806,1.272978,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.29149677
563,0.181806,1.272978,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.290879044
564,0.181806,1.272978,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.166050854
565,0.181806,1.272978,4.7219,0.308129,0.272771,0.455574,0.455574,0.51793,0.280836,0.314536,0.998864,0,0.210288575
566,0.181806,1.272978,4.7219,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.168880268
567,0.181806,1.272978,4.7219,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.193502568
568,0.181806,1.272978,4.7219,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.229325999
569,0.181806,0.509191,3.147933,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.133230474
570,0.181806,0.127298,2.36095,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.175233239
571,0.181806,0.127298,2.36095,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.17410146
572,0.181806,0.127298,2.36095,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.217700351
573,0.181806,0.059406,0.94438,0.099042,0.081831,0.146435,0.146435,0.166477,0.084251,0.101101,0.277462,0,0.164195699
574,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.134796206
575,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.162120681
576,0.181806,0.02546,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.086349808
577,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.11527221
578,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.137669421
579,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.129409521
580,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.059393119
581,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.121875368
582,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.122107625
583,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.114852658
584,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.087398375
585,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.110340579
586,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.074761878
587,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.077261525
588,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.086903318
589,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.087298759
590,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.084180346
591,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.083828072
592,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.071339887
593,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.104313928
594,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.081944963
595,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.103352188
596,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.048825241
597,0.439366,0.509191,0.236095,0.176074,0.158207,0.260328,0.260328,0.29596,0.162885,0.179735,0.110985,0.004050656,0.08076762
598,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.003601046,0.074088837
599,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.00538173,0.109797795
600,0.439366,0.636489,0.236095,0.194415,0.212761,0.341681,0.341681,0.388447,0.162885,0.179735,0.388447,0.004191051,0.0874808
601,0.600971,1.909467,0.236095,0.308129,0.274589,0.536927,0.536927,0.610417,0.207819,0.258369,0.388447,0.040944443,0.073996436
602,0.681774,2.545956,0.236095,0.374157,0.305503,0.63455,0.63455,0.721402,0.239647,0.307047,0.628914,0.033596799,0.074461619
603,0.681774,2.545956,0.236095,0.337475,0.305503,0.63455,0.63455,0.659744,0.202202,0.269602,0.628914,0.034623845,0.085875743
604,0.984785,2.545956,0.236095,0.319134,0.250949,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.039889989,0.063524284
605,1.742312,2.545956,0.236095,0.282452,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.247787175,0.102272771
606,2.121076,2.545956,0.236095,0.264111,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.598085,0.245985095,0.091237623
607,2.121076,2.545956,0.236095,0.264111,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.536427,0.164395617,0.081114011
608,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.234301,0.05055,0.067401,0.203472,0.181033228,0.077881815
609,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.283593973,0.094218284
610,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.324005285,0.100379523
611,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.283491478,0.096376087
612,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.24591169,0.087762226
613,1.616058,1.697304,0.865682,0.066028,0.049099,0.178976,0.178976,0.141814,0.05055,0.067401,0.203472,0.617449092,0.084396636
614,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.547206686,0.0664727
615,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.405929798,0.101890853
616,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.282655372,0.067813931
617,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.447799902,0.079039985
618,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.445728806,0.066497557
